State,SchoolDistrict,School,Grade,Course,Section,StudentID,StudentStateID,StudentFirstName,StudentLastName,TeacherID,TeacherFirstName,TeacherLastName,TeacherEmail,StudentGender,StudentBirthDate,StudentRace,MealStatus,EnglishProficiency,NativeLanguage,ServiceCode,PrimaryDisabilityType,IEPReading,IEPMath,IEPBehavior,GiftedAndTalented,Section504,Mobility
MN,DistrictName,SchoolName,11223,05Course,S11219,717011,S717011,Janey,Jones,28419,Jack,White,jack@district.com,F,5/5/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11224,05Course,S11220,717012,S717012,Janey,Jones,28420,Jack,White,jack@district.com,F,5/6/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11225,05Course,S11221,717013,S717013,Janey,Jones,28421,Jack,White,jack@district.com,F,5/7/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11226,05Course,S11222,717014,S717014,Janey,Jones,28422,Jack,White,jack@district.com,F,5/8/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11227,05Course,S11223,717015,S717015,Janey,Jones,28423,Jack,White,jack@district.com,F,5/9/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11228,05Course,S11224,717016,S717016,Janey,Jones,28424,Jack,White,jack@district.com,F,5/10/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11229,05Course,S11225,717017,S717017,Janey,Jones,28425,Jack,White,jack@district.com,F,5/11/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11230,05Course,S11226,717018,S717018,Janey,Jones,28426,Jack,White,jack@district.com,F,5/12/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11231,05Course,S11227,717019,S717019,Janey,Jones,28427,Jack,White,jack@district.com,F,5/13/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11232,05Course,S11228,717020,S717020,Janey,Jones,28428,Jack,White,jack@district.com,F,5/14/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11233,05Course,S11229,717021,S717021,Janey,Jones,28429,Jack,White,jack@district.com,F,5/15/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11234,05Course,S11230,717022,S717022,Janey,Jones,28430,Jack,White,jack@district.com,F,5/16/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11235,05Course,S11231,717023,S717023,Janey,Jones,28431,Jack,White,jack@district.com,F,5/17/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11236,05Course,S11232,717024,S717024,Janey,Jones,28432,Jack,White,jack@district.com,F,5/18/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11237,05Course,S11233,717025,S717025,Janey,Jones,28433,Jack,White,jack@district.com,F,5/19/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11238,05Course,S11234,717026,S717026,Janey,Jones,28434,Jack,White,jack@district.com,F,5/20/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11239,05Course,S11235,717027,S717027,Janey,Jones,28435,Jack,White,jack@district.com,F,5/21/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11240,05Course,S11236,717028,S717028,Janey,Jones,28436,Jack,White,jack@district.com,F,5/22/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11241,05Course,S11237,717029,S717029,Janey,Jones,28437,Jack,White,jack@district.com,F,5/23/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11242,05Course,S11238,717030,S717030,Janey,Jones,28438,Jack,White,jack@district.com,F,5/24/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11243,05Course,S11239,717031,S717031,Janey,Jones,28439,Jack,White,jack@district.com,F,5/25/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11244,05Course,S11240,717032,S717032,Janey,Jones,28440,Jack,White,jack@district.com,F,5/26/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11245,05Course,S11241,717033,S717033,Janey,Jones,28441,Jack,White,jack@district.com,F,5/27/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11246,05Course,S11242,717034,S717034,Janey,Jones,28442,Jack,White,jack@district.com,F,5/28/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11247,05Course,S11243,717035,S717035,Janey,Jones,28443,Jack,White,jack@district.com,F,5/29/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11248,05Course,S11244,717036,S717036,Janey,Jones,28444,Jack,White,jack@district.com,F,5/30/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11249,05Course,S11245,717037,S717037,Janey,Jones,28445,Jack,White,jack@district.com,F,5/31/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11250,05Course,S11246,717038,S717038,Janey,Jones,28446,Jack,White,jack@district.com,F,6/1/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11251,05Course,S11247,717039,S717039,Janey,Jones,28447,Jack,White,jack@district.com,F,6/2/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11252,05Course,S11248,717040,S717040,Janey,Jones,28448,Jack,White,jack@district.com,F,6/3/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11253,05Course,S11249,717041,S717041,Janey,Jones,28449,Jack,White,jack@district.com,F,6/4/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11254,05Course,S11250,717042,S717042,Janey,Jones,28450,Jack,White,jack@district.com,F,6/5/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11255,05Course,S11251,717043,S717043,Janey,Jones,28451,Jack,White,jack@district.com,F,6/6/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11256,05Course,S11252,717044,S717044,Janey,Jones,28452,Jack,White,jack@district.com,F,6/7/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11257,05Course,S11253,717045,S717045,Janey,Jones,28453,Jack,White,jack@district.com,F,6/8/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11258,05Course,S11254,717046,S717046,Janey,Jones,28454,Jack,White,jack@district.com,F,6/9/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11259,05Course,S11255,717047,S717047,Janey,Jones,28455,Jack,White,jack@district.com,F,6/10/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11260,05Course,S11256,717048,S717048,Janey,Jones,28456,Jack,White,jack@district.com,F,6/11/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11261,05Course,S11257,717049,S717049,Janey,Jones,28457,Jack,White,jack@district.com,F,6/12/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11262,05Course,S11258,717050,S717050,Janey,Jones,28458,Jack,White,jack@district.com,F,6/13/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11263,05Course,S11259,717051,S717051,Janey,Jones,28459,Jack,White,jack@district.com,F,6/14/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11264,05Course,S11260,717052,S717052,Janey,Jones,28460,Jack,White,jack@district.com,F,6/15/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11265,05Course,S11261,717053,S717053,Janey,Jones,28461,Jack,White,jack@district.com,F,6/16/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11266,05Course,S11262,717054,S717054,Janey,Jones,28462,Jack,White,jack@district.com,F,6/17/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11267,05Course,S11263,717055,S717055,Janey,Jones,28463,Jack,White,jack@district.com,F,6/18/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11268,05Course,S11264,717056,S717056,Janey,Jones,28464,Jack,White,jack@district.com,F,6/19/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11269,05Course,S11265,717057,S717057,Janey,Jones,28465,Jack,White,jack@district.com,F,6/20/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11270,05Course,S11266,717058,S717058,Janey,Jones,28466,Jack,White,jack@district.com,F,6/21/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11271,05Course,S11267,717059,S717059,Janey,Jones,28467,Jack,White,jack@district.com,F,6/22/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11272,05Course,S11268,717060,S717060,Janey,Jones,28468,Jack,White,jack@district.com,F,6/23/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11273,05Course,S11269,717061,S717061,Janey,Jones,28469,Jack,White,jack@district.com,F,6/24/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11274,05Course,S11270,717062,S717062,Janey,Jones,28470,Jack,White,jack@district.com,F,6/25/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11275,05Course,S11271,717063,S717063,Janey,Jones,28471,Jack,White,jack@district.com,F,6/26/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11276,05Course,S11272,717064,S717064,Janey,Jones,28472,Jack,White,jack@district.com,F,6/27/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11277,05Course,S11273,717065,S717065,Janey,Jones,28473,Jack,White,jack@district.com,F,6/28/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11278,05Course,S11274,717066,S717066,Janey,Jones,28474,Jack,White,jack@district.com,F,6/29/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11279,05Course,S11275,717067,S717067,Janey,Jones,28475,Jack,White,jack@district.com,F,6/30/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11280,05Course,S11276,717068,S717068,Janey,Jones,28476,Jack,White,jack@district.com,F,7/1/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11281,05Course,S11277,717069,S717069,Janey,Jones,28477,Jack,White,jack@district.com,F,7/2/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11282,05Course,S11278,717070,S717070,Janey,Jones,28478,Jack,White,jack@district.com,F,7/3/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11283,05Course,S11279,717071,S717071,Janey,Jones,28479,Jack,White,jack@district.com,F,7/4/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11284,05Course,S11280,717072,S717072,Janey,Jones,28480,Jack,White,jack@district.com,F,7/5/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11285,05Course,S11281,717073,S717073,Janey,Jones,28481,Jack,White,jack@district.com,F,7/6/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11286,05Course,S11282,717074,S717074,Janey,Jones,28482,Jack,White,jack@district.com,F,7/7/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11287,05Course,S11283,717075,S717075,Janey,Jones,28483,Jack,White,jack@district.com,F,7/8/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11288,05Course,S11284,717076,S717076,Janey,Jones,28484,Jack,White,jack@district.com,F,7/9/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11289,05Course,S11285,717077,S717077,Janey,Jones,28485,Jack,White,jack@district.com,F,7/10/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11290,05Course,S11286,717078,S717078,Janey,Jones,28486,Jack,White,jack@district.com,F,7/11/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11291,05Course,S11287,717079,S717079,Janey,Jones,28487,Jack,White,jack@district.com,F,7/12/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11292,05Course,S11288,717080,S717080,Janey,Jones,28488,Jack,White,jack@district.com,F,7/13/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11293,05Course,S11289,717081,S717081,Janey,Jones,28489,Jack,White,jack@district.com,F,7/14/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11294,05Course,S11290,717082,S717082,Janey,Jones,28490,Jack,White,jack@district.com,F,7/15/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11295,05Course,S11291,717083,S717083,Janey,Jones,28491,Jack,White,jack@district.com,F,7/16/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11296,05Course,S11292,717084,S717084,Janey,Jones,28492,Jack,White,jack@district.com,F,7/17/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11297,05Course,S11293,717085,S717085,Janey,Jones,28493,Jack,White,jack@district.com,F,7/18/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11298,05Course,S11294,717086,S717086,Janey,Jones,28494,Jack,White,jack@district.com,F,7/19/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11299,05Course,S11295,717087,S717087,Janey,Jones,28495,Jack,White,jack@district.com,F,7/20/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11300,05Course,S11296,717088,S717088,Janey,Jones,28496,Jack,White,jack@district.com,F,7/21/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11301,05Course,S11297,717089,S717089,Janey,Jones,28497,Jack,White,jack@district.com,F,7/22/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11302,05Course,S11298,717090,S717090,Janey,Jones,28498,Jack,White,jack@district.com,F,7/23/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11303,05Course,S11299,717091,S717091,Janey,Jones,28499,Jack,White,jack@district.com,F,7/24/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11304,05Course,S11300,717092,S717092,Janey,Jones,28500,Jack,White,jack@district.com,F,7/25/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11305,05Course,S11301,717093,S717093,Janey,Jones,28501,Jack,White,jack@district.com,F,7/26/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11306,05Course,S11302,717094,S717094,Janey,Jones,28502,Jack,White,jack@district.com,F,7/27/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11307,05Course,S11303,717095,S717095,Janey,Jones,28503,Jack,White,jack@district.com,F,7/28/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11308,05Course,S11304,717096,S717096,Janey,Jones,28504,Jack,White,jack@district.com,F,7/29/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11309,05Course,S11305,717097,S717097,Janey,Jones,28505,Jack,White,jack@district.com,F,7/30/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11310,05Course,S11306,717098,S717098,Janey,Jones,28506,Jack,White,jack@district.com,F,7/31/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11311,05Course,S11307,717099,S717099,Janey,Jones,28507,Jack,White,jack@district.com,F,8/1/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11312,05Course,S11308,717100,S717100,Janey,Jones,28508,Jack,White,jack@district.com,F,8/2/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11313,05Course,S11309,717101,S717101,Janey,Jones,28509,Jack,White,jack@district.com,F,8/3/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11314,05Course,S11310,717102,S717102,Janey,Jones,28510,Jack,White,jack@district.com,F,8/4/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11315,05Course,S11311,717103,S717103,Janey,Jones,28511,Jack,White,jack@district.com,F,8/5/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11316,05Course,S11312,717104,S717104,Janey,Jones,28512,Jack,White,jack@district.com,F,8/6/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11317,05Course,S11313,717105,S717105,Janey,Jones,28513,Jack,White,jack@district.com,F,8/7/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11318,05Course,S11314,717106,S717106,Janey,Jones,28514,Jack,White,jack@district.com,F,8/8/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11319,05Course,S11315,717107,S717107,Janey,Jones,28515,Jack,White,jack@district.com,F,8/9/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11320,05Course,S11316,717108,S717108,Janey,Jones,28516,Jack,White,jack@district.com,F,8/10/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11321,05Course,S11317,717109,S717109,Janey,Jones,28517,Jack,White,jack@district.com,F,8/11/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11322,05Course,S11318,717110,S717110,Janey,Jones,28518,Jack,White,jack@district.com,F,8/12/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11323,05Course,S11319,717111,S717111,Janey,Jones,28519,Jack,White,jack@district.com,F,8/13/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11324,05Course,S11320,717112,S717112,Janey,Jones,28520,Jack,White,jack@district.com,F,8/14/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11325,05Course,S11321,717113,S717113,Janey,Jones,28521,Jack,White,jack@district.com,F,8/15/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11326,05Course,S11322,717114,S717114,Janey,Jones,28522,Jack,White,jack@district.com,F,8/16/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11327,05Course,S11323,717115,S717115,Janey,Jones,28523,Jack,White,jack@district.com,F,8/17/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11328,05Course,S11324,717116,S717116,Janey,Jones,28524,Jack,White,jack@district.com,F,8/18/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11329,05Course,S11325,717117,S717117,Janey,Jones,28525,Jack,White,jack@district.com,F,8/19/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11330,05Course,S11326,717118,S717118,Janey,Jones,28526,Jack,White,jack@district.com,F,8/20/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11331,05Course,S11327,717119,S717119,Janey,Jones,28527,Jack,White,jack@district.com,F,8/21/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11332,05Course,S11328,717120,S717120,Janey,Jones,28528,Jack,White,jack@district.com,F,8/22/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11333,05Course,S11329,717121,S717121,Janey,Jones,28529,Jack,White,jack@district.com,F,8/23/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11334,05Course,S11330,717122,S717122,Janey,Jones,28530,Jack,White,jack@district.com,F,8/24/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11335,05Course,S11331,717123,S717123,Janey,Jones,28531,Jack,White,jack@district.com,F,8/25/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11336,05Course,S11332,717124,S717124,Janey,Jones,28532,Jack,White,jack@district.com,F,8/26/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11337,05Course,S11333,717125,S717125,Janey,Jones,28533,Jack,White,jack@district.com,F,8/27/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11338,05Course,S11334,717126,S717126,Janey,Jones,28534,Jack,White,jack@district.com,F,8/28/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11339,05Course,S11335,717127,S717127,Janey,Jones,28535,Jack,White,jack@district.com,F,8/29/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11340,05Course,S11336,717128,S717128,Janey,Jones,28536,Jack,White,jack@district.com,F,8/30/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11341,05Course,S11337,717129,S717129,Janey,Jones,28537,Jack,White,jack@district.com,F,8/31/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11342,05Course,S11338,717130,S717130,Janey,Jones,28538,Jack,White,jack@district.com,F,9/1/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11343,05Course,S11339,717131,S717131,Janey,Jones,28539,Jack,White,jack@district.com,F,9/2/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11344,05Course,S11340,717132,S717132,Janey,Jones,28540,Jack,White,jack@district.com,F,9/3/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11345,05Course,S11341,717133,S717133,Janey,Jones,28541,Jack,White,jack@district.com,F,9/4/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11346,05Course,S11342,717134,S717134,Janey,Jones,28542,Jack,White,jack@district.com,F,9/5/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11347,05Course,S11343,717135,S717135,Janey,Jones,28543,Jack,White,jack@district.com,F,9/6/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11348,05Course,S11344,717136,S717136,Janey,Jones,28544,Jack,White,jack@district.com,F,9/7/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11349,05Course,S11345,717137,S717137,Janey,Jones,28545,Jack,White,jack@district.com,F,9/8/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11350,05Course,S11346,717138,S717138,Janey,Jones,28546,Jack,White,jack@district.com,F,9/9/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11351,05Course,S11347,717139,S717139,Janey,Jones,28547,Jack,White,jack@district.com,F,9/10/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11352,05Course,S11348,717140,S717140,Janey,Jones,28548,Jack,White,jack@district.com,F,9/11/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11353,05Course,S11349,717141,S717141,Janey,Jones,28549,Jack,White,jack@district.com,F,9/12/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11354,05Course,S11350,717142,S717142,Janey,Jones,28550,Jack,White,jack@district.com,F,9/13/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11355,05Course,S11351,717143,S717143,Janey,Jones,28551,Jack,White,jack@district.com,F,9/14/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11356,05Course,S11352,717144,S717144,Janey,Jones,28552,Jack,White,jack@district.com,F,9/15/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
MN,DistrictName,SchoolName,11357,05Course,S11353,717145,S717145,Janey,Jones,28553,Jack,White,jack@district.com,F,9/16/2035,AS,FL,ES,eng,SE,AA,Y,Y,Y,Y,Y,Y
